sector_id,set_id
3,3288
11,3288
15,3288
24,3288
1,3289
3,3289
11,3289
15,3289
24,3289
1,3290
3,3290
11,3290
15,3290
24,3290
1,3291
3,3291
11,3291
15,3291
24,3291
1,3292
3,3292
11,3292
15,3292
24,3292
1,3293
3,3293
11,3293
15,3293
24,3293
1,3294
3,3294
11,3294
15,3294
24,3294
1,3295
3,3295
11,3295
15,3295
24,3295
2,3296
9,3296
22,3296
2,3297
9,3297
22,3297
2,3298
9,3298
22,3298
9,3299
23,3299
9,3300
23,3300
9,3301
23,3301
9,3302
23,3302
9,3304
23,3304
23,3321
1,3322
3,3322
15,3322
1,3324
3,3324
15,3324
1,3325
3,3325
15,3325
1,3326
3,3326
15,3326
9,3328
23,3328
9,3329
23,3329
9,3330
23,3330
9,3332
9,3335
9,3336
9,3344
22,3344
23,3344
9,3345
22,3345
23,3345
9,3347
23,3347
9,3348
23,3348
9,3349
23,3349
9,3350
23,3350
9,3351
23,3351
1,3352
6,3352
15,3352
21,3352
24,3352
1,3353
3,3353
9,3353
15,3353
21,3353
1,3354
3,3354
9,3354
15,3354
21,3354
1,3355
3,3355
9,3355
15,3355
21,3355
1,3357
3,3357
9,3357
15,3357
21,3357
1,3358
3,3358
9,3358
15,3358
21,3358
1,3361
2,3361
3,3361
5,3361
11,3361
14,3361
15,3361
16,3361
24,3361
1,3363
2,3363
3,3363
5,3363
11,3363
14,3363
15,3363
16,3363
24,3363
1,3364
2,3364
3,3364
5,3364
11,3364
14,3364
15,3364
16,3364
24,3364
1,3365
2,3365
3,3365
5,3365
11,3365
14,3365
15,3365
16,3365
24,3365
1,3366
1,3367
3,3367
5,3367
11,3367
14,3367
15,3367
16,3367
24,3367
1,3368
3,3368
5,3368
11,3368
14,3368
15,3368
16,3368
24,3368
1,3370
3,3370
5,3370
11,3370
14,3370
15,3370
16,3370
24,3370
1,3371
3,3371
5,3371
11,3371
14,3371
15,3371
16,3371
24,3371
1,3372
3,3372
5,3372
11,3372
14,3372
15,3372
16,3372
24,3372
1,3373
3,3373
5,3373
11,3373
14,3373
15,3373
16,3373
24,3373
1,3374
3,3374
5,3374
11,3374
14,3374
15,3374
16,3374
24,3374
9,3375
9,3376
9,3377
9,3378
9,3380
23,3380
9,3381
23,3381
9,3383
23,3383
9,3384
23,3384
9,3385
23,3385
9,3386
23,3386
9,3387
23,3387
9,3388
23,3388
9,3389
23,3389
1,3390
5,3390
6,3390
9,3390
11,3390
14,3390
15,3390
21,3390
22,3390
24,3390
1,3391
5,3391
6,3391
9,3391
11,3391
14,3391
15,3391
21,3391
22,3391
24,3391
1,3392
5,3392
6,3392
9,3392
11,3392
14,3392
15,3392
21,3392
22,3392
24,3392
1,3393
5,3393
6,3393
9,3393
11,3393
14,3393
15,3393
21,3393
22,3393
24,3393
9,3394
9,3395
9,3400
9,3401
1,3407
3,3407
5,3407
11,3407
1,3408
3,3408
5,3408
11,3408
1,3409
3,3409
5,3409
11,3409
1,3410
3,3410
5,3410
11,3410
1,3411
3,3411
5,3411
11,3411
1,3421
15,3421
9,3422
23,3422
9,3423
23,3423
9,3424
23,3424
9,3425
23,3425
6,3426
9,3426
23,3426
9,3427
23,3427
9,3429
23,3429
9,3430
23,3430
9,3431
23,3431
9,3433
23,3433
9,3434
23,3434
1,3436
15,3436
24,3436
1,3444
3,3444
5,3444
6,3444
11,3444
14,3444
15,3444
24,3444
1,3445
3,3445
5,3445
6,3445
15,3445
1,3446
3,3446
15,3446
9,3448
9,3449
9,3450
9,3451
9,3452
1,3453
3,3453
15,3453
1,3454
3,3454
15,3454
1,3455
3,3455
15,3455
16,3455
2,3456
9,3456
16,3456
23,3456
2,3457
9,3457
16,3457
23,3457
2,3463
9,3463
22,3463
2,3464
9,3464
22,3464
2,3466
9,3466
22,3466
2,3467
9,3467
22,3467
2,3468
9,3468
22,3468
1,3473
3,3473
5,3473
6,3473
11,3473
14,3473
15,3473
22,3473
24,3473
1,3474
3,3474
5,3474
6,3474
11,3474
14,3474
15,3474
22,3474
24,3474
9,3476
1,3477
9,3477
9,3478
9,3479
9,3480
9,3481
9,3482
9,3483
2,3485
9,3486
9,3491
1,3493
3,3493
6,3493
15,3493
1,3494
3,3494
6,3494
15,3494
1,3496
3,3496
6,3496
15,3496
9,3509
9,3510
9,3511
9,3512
9,3513
9,3514
9,3516
1,3518
3,3518
15,3518
1,3520
3,3520
15,3520
1,3521
3,3521
15,3521
1,3522
3,3522
15,3522
1,3524
3,3524
15,3524
9,3526
9,3527
9,3528
9,3529
9,3530
9,3531
1,3532
5,3532
6,3532
14,3532
15,3532
1,3533
5,3533
6,3533
14,3533
15,3533
1,3534
5,3534
6,3534
14,3534
15,3534
22,3534
1,3535
5,3535
6,3535
14,3535
15,3535
1,3536
5,3536
6,3536
14,3536
15,3536
1,3537
5,3537
6,3537
14,3537
15,3537
1,3538
5,3538
6,3538
14,3538
15,3538
1,3539
5,3539
6,3539
14,3539
15,3539
1,3540
5,3540
6,3540
14,3540
15,3540
22,3541
1,3543
3,3543
21,3543
9,3544
2,3545
9,3545
9,3546
9,3547
2,3548
9,3548
9,3549
9,3550
9,3551
1,3552
9,3552
16,3552
22,3552
6,3553
23,3553
1,3554
3,3554
5,3554
6,3554
11,3554
14,3554
15,3554
21,3554
22,3554
24,3554
1,3555
3,3555
5,3555
6,3555
11,3555
14,3555
15,3555
21,3555
22,3555
24,3555
9,3559
9,3560
9,3561
9,3562
1,3576
3,3576
11,3576
15,3576
1,3577
3,3577
11,3577
15,3577
21,3579
21,3580
9,3584
9,3585
1,3586
3,3586
5,3586
11,3586
14,3586
15,3586
17,3586
24,3586
1,3587
3,3587
5,3587
6,3587
11,3587
14,3587
15,3587
17,3587
21,3587
22,3587
24,3587
9,3588
22,3588
1,3589
9,3589
15,3589
1,3590
9,3590
15,3590
1,3591
9,3591
15,3591
1,3592
9,3592
15,3592
1,3593
15,3593
1,3594
15,3594
1,3595
15,3595
1,3596
15,3596
1,3597
15,3597
1,3598
15,3598
9,3601
1,3602
2,3602
3,3602
15,3602
21,3602
1,3603
2,3603
3,3603
15,3603
21,3603
1,3605
2,3605
3,3605
15,3605
21,3605
1,3607
2,3607
3,3607
15,3607
21,3607
1,3608
2,3608
3,3608
15,3608
21,3608
1,3609
2,3609
3,3609
15,3609
21,3609
9,3610
3,3616
15,3616
1,3617
3,3617
15,3617
9,3621
9,3622
9,3623
9,3624
9,3625
9,3626
9,3627
9,3628
21,3629
1,3630
3,3630
15,3630
21,3630
1,3632
3,3632
9,3632
15,3632
1,3633
3,3633
9,3633
15,3633
9,3634
9,3635
9,3636
9,3637
1,3639
15,3639
1,3641
5,3641
6,3641
14,3641
1,3650
3,3650
5,3650
6,3650
11,3650
14,3650
15,3650
21,3650
22,3650
24,3650
9,3651
1,3652
3,3652
5,3652
6,3652
11,3652
14,3652
15,3652
21,3652
22,3652
24,3652
1,3658
3,3658
5,3658
11,3658
15,3658
22,3658
24,3658
1,3659
3,3659
5,3659
11,3659
15,3659
22,3659
24,3659
1,3660
3,3660
5,3660
11,3660
15,3660
22,3660
24,3660
1,3661
3,3661
21,3661
1,3662
3,3662
21,3662
9,3663
16,3663
22,3663
9,3664
16,3664
22,3664
9,3665
16,3665
22,3665
1,3667
3,3667
5,3667
6,3667
11,3667
14,3667
15,3667
21,3667
24,3667
1,3668
3,3668
5,3668
6,3668
11,3668
14,3668
15,3668
21,3668
24,3668
1,3669
3,3669
15,3669
9,3670
9,3671
23,3671
1,3672
3,3672
5,3672
6,3672
11,3672
14,3672
15,3672
21,3672
22,3672
24,3672
1,3673
3,3673
5,3673
6,3673
11,3673
14,3673
15,3673
21,3673
22,3673
24,3673
1,3674
3,3674
5,3674
6,3674
11,3674
14,3674
15,3674
21,3674
22,3674
24,3674
1,3675
2,3675
3,3675
5,3675
11,3675
14,3675
15,3675
16,3675
24,3675
1,3676
2,3676
3,3676
5,3676
11,3676
14,3676
15,3676
16,3676
24,3676
1,3679
2,3679
3,3679
5,3679
11,3679
14,3679
15,3679
16,3679
24,3679
9,3681
23,3681
9,3682
23,3682
9,3684
23,3684
9,3685
23,3685
9,3686
23,3686
9,3687
23,3687
9,3688
9,3689
9,3690
9,3691
9,3692
9,3694
9,3695
9,3696
9,3697
9,3698
9,3700
9,3701
9,3702
9,3703
9,3704
9,3709
9,3711
2,3714
9,3715
9,3716
9,3717
9,3718
1,3719
9,3719
1,3720
9,3720
1,3722
9,3722
1,3723
9,3723
9,3724
9,3725
9,3726
9,3727
9,3728
9,3729
9,3730
9,3731
9,3734
9,3735
9,3736
23,3736
1,3737
3,3737
21,3737
1,3739
9,3739
15,3739
1,3740
9,3740
15,3740
1,3741
9,3741
15,3741
1,3742
9,3742
15,3742
1,3743
9,3743
15,3743
9,3746
9,3747
9,3748
1,3749
9,3749
15,3749
1,3753
9,3753
15,3753
1,3756
3,3756
9,3756
15,3756
1,3758
3,3758
9,3758
15,3758
1,3759
3,3759
9,3759
15,3759
9,3760
9,3761
9,3762
1,3763
3,3763
9,3763
15,3763
1,3764
3,3764
9,3764
15,3764
9,3765
9,3767
1,3768
3,3768
21,3768
22,3768
9,3769
22,3769
5,3770
6,3770
11,3770
14,3770
15,3770
24,3770
22,3771
9,3772
22,3772
9,3773
9,3774
23,3774
9,3775
23,3775
9,3776
23,3776
9,3777
23,3777
1,3779
3,3779
21,3779
9,3780
9,3781
9,3782
22,3782
23,3782
9,3783
1,3785
9,3785
15,3785
9,3787
9,3788
9,3790
22,3791
22,3792
1,3793
3,3793
6,3793
11,3793
15,3793
16,3793
21,3793
24,3793
1,3794
3,3794
6,3794
11,3794
15,3794
16,3794
21,3794
24,3794
1,3795
3,3795
6,3795
11,3795
15,3795
16,3795
21,3795
24,3795
1,3796
3,3796
6,3796
11,3796
15,3796
24,3796
1,3797
3,3797
6,3797
15,3797
21,3797
24,3797
9,3799
23,3799
9,3801
23,3801
9,3802
23,3802
9,3803
23,3803
9,3804
23,3804
9,3806
23,3806
9,3807
23,3807
9,3808
23,3808
9,3809
23,3809
9,3810
23,3810
9,3811
23,3811
9,3814
9,3815
9,3816
22,3817
9,3818
9,3819
22,3819
9,3820
2,3821
9,3823
9,3824
9,3825
9,3827
9,3829
2,3830
9,3830
9,3832
23,3832
9,3833
22,3833
23,3833
9,3834
22,3834
23,3834
1,3835
3,3835
15,3835
1,3836
3,3836
15,3836
2,3837
9,3837
16,3837
23,3837
1,3841
3,3841
15,3841
21,3841
9,3842
9,3843
9,3844
9,3845
9,3846
9,3847
9,3848
9,3850
9,3852
9,3853
1,3854
2,3854
3,3854
5,3854
6,3854
11,3854
14,3854
15,3854
1,3855
2,3855
3,3855
5,3855
6,3855
11,3855
14,3855
15,3855
1,3856
3,3856
22,3856
22,3857
1,3858
3,3858
22,3858
2,3859
9,3859
2,3860
9,3860
2,3861
9,3861
2,3862
9,3862
1,3863
3,3863
6,3863
11,3863
15,3863
22,3863
24,3863
9,3866
9,3867
9,3868
9,3869
9,3870
9,3871
9,3874
9,3876
9,3877
9,3878
9,3879
23,3879
9,3880
23,3880
9,3883
23,3883
9,3884
23,3884
9,3885
23,3885
1,3887
3,3887
5,3887
6,3887
11,3887
14,3887
15,3887
17,3887
21,3887
9,3888
9,3890
9,3891
9,3892
9,3893
21,3894
1,3895
9,3898
9,3901
9,3903
9,3904
9,3905
1,3908
1,3912
1,3913
1,3920
3,3920
21,3920
1,3921
3,3921
21,3921
1,3922
3,3922
21,3922
1,3926
3,3926
21,3926
9,3928
9,3932
9,3934
9,3935
9,3936
9,3938
9,3939
9,3940
9,3941
9,3942
9,3943
9,3944
9,3945
9,3946
9,3947
9,3948
9,3949
9,3950
9,3951
9,3952
9,3953
9,3954
9,3955
9,3956
9,3957
9,3958
9,3959
9,3961
9,3963
9,3964
9,3965
9,3966
9,3967
1,3972
9,3974
9,3975
1,3976
3,3976
1,3977
9,3978
22,3978
9,3980
9,3981
9,3982
9,3983
9,3985
9,3987
9,3988
9,3989
9,3991
9,3995
9,3996
9,3997
9,3999
9,4000
1,4001
9,4001
15,4001
1,4002
3,4002
5,4002
14,4002
9,4003
9,4005
9,4006
9,4007
23,4007
9,4008
9,4010
9,4011
9,4012
9,4013
9,4015
9,4016
9,4017
9,4018
9,4019
9,4020
9,4021
9,4023
9,4024
9,4025
9,4026
9,4027
9,4029
9,4032
1,4035
3,4035
9,4036
9,4037
9,4038
9,4040
9,4042
9,4043
9,4044
9,4046
9,4047
9,4050
9,4051
9,4057
9,4058
9,4059
9,4060
9,4061
9,4062
2,4071
2,4072
9,4079
22,4079
23,4079
9,4080
22,4080
23,4080
2,4083
1,4084
5,4084
6,4084
14,4084
15,4084
1,4085
5,4085
6,4085
14,4085
1,4088
5,4088
6,4088
14,4088
15,4088
1,4089
5,4089
6,4089
14,4089
15,4089
1,4091
1,4094
1,4096
5,4096
6,4096
14,4096
15,4096
1,4097
5,4097
6,4097
14,4097
15,4097
1,4099
5,4099
6,4099
14,4099
15,4099
1,4100
5,4100
6,4100
14,4100
15,4100
9,4101
9,4102
9,4103
9,4104
9,4105
1,4106
9,4107
9,4108
9,4116
9,4117
1,4118
1,4119
1,4121
1,4122
1,4123
1,4125
9,4129
9,4130
9,4131
9,4132
9,4133
9,4134
9,4136
9,4137
9,4139
9,4140
9,4141
9,4142
9,4143
9,4145
9,4146
9,4147
9,4148
9,4149
9,4150
9,4151
9,4152
9,4153
9,4154
1,4155
3,4155
15,4155
21,4155
1,4163
3,4163
9,4163
15,4163
21,4163
1,4164
6,4164
1,4165
6,4165
1,4166
6,4166
1,4167
6,4167
1,4168
6,4168
1,4169
6,4169
9,4171
9,4172
9,4173
9,4175
1,4176
1,4177
1,4178
1,4179
1,4180
1,4182
1,4183
1,4186
3,4186
15,4186
1,4187
3,4187
15,4187
1,4189
3,4189
15,4189
1,4190
3,4190
15,4190
1,4191
3,4191
15,4191
1,4192
3,4192
15,4192
1,4193
3,4193
15,4193
1,4194
3,4194
15,4194
1,4195
3,4195
15,4195
2,4196
16,4196
1,4197
3,4197
15,4197
1,4198
3,4198
15,4198
1,4200
3,4200
15,4200
1,4201
3,4201
15,4201
1,4202
3,4202
15,4202
1,4203
3,4203
15,4203
1,4204
3,4204
15,4204
1,4205
3,4205
15,4205
1,4206
3,4206
15,4206
2,4208
16,4208
1,4209
3,4209
15,4209
1,4210
3,4210
1,4211
3,4211
15,4211
1,4212
3,4212
15,4212
1,4213
3,4213
15,4213
1,4214
3,4214
15,4214
1,4215
3,4215
15,4215
1,4216
3,4216
15,4216
1,4217
3,4217
15,4217
1,4218
3,4218
15,4218
1,4222
3,4222
15,4222
1,4223
3,4223
15,4223
1,4224
3,4224
15,4224
1,4225
3,4225
15,4225
1,4227
3,4227
15,4227
1,4228
3,4228
15,4228
1,4229
3,4229
15,4229
1,4230
3,4230
15,4230
1,4231
3,4231
15,4231
1,4232
3,4232
15,4232
1,4233
3,4233
15,4233
1,4239
3,4239
5,4239
6,4239
11,4239
14,4239
15,4239
17,4239
24,4239
1,4242
3,4242
5,4242
11,4242
14,4242
15,4242
17,4242
24,4242
21,4245
21,4246
9,4247
22,4247
23,4247
1,4249
3,4249
1,4250
3,4250
1,4251
3,4251
1,4252
3,4252
1,4253
3,4253
1,4254
3,4254
9,4255
9,4257
9,4258
9,4259
9,4260
9,4261
9,4262
9,4263
9,4264
9,4265
9,4266
1,4267
3,4267
15,4267
1,4268
3,4268
15,4268
1,4269
3,4269
15,4269
1,4270
3,4270
15,4270
1,4271
3,4271
15,4271
9,4274
9,4275
9,4276
9,4278
9,4279
9,4280
1,4281
3,4281
6,4281
11,4281
21,4281
24,4281
1,4283
3,4283
6,4283
11,4283
21,4283
24,4283
1,4285
3,4285
6,4285
11,4285
21,4285
24,4285
1,4287
3,4287
5,4287
6,4287
11,4287
14,4287
1,4288
3,4288
5,4288
6,4288
11,4288
14,4288
9,4290
9,4291
9,4292
9,4293
9,4294
1,4300
3,4300
1,4301
3,4301
1,4302
3,4302
1,4308
3,4308
5,4308
6,4308
14,4308
15,4308
1,4309
3,4309
5,4309
6,4309
14,4309
15,4309
1,4310
3,4310
5,4310
6,4310
14,4310
15,4310
9,4316
1,4317
3,4317
24,4317
9,4318
1,4320
5,4320
6,4320
14,4320
15,4320
1,4323
5,4323
6,4323
14,4323
15,4323
1,4325
3,4325
5,4325
6,4325
14,4325
15,4325
1,4326
3,4326
5,4326
6,4326
14,4326
15,4326
1,4327
3,4327
5,4327
6,4327
14,4327
15,4327
1,4328
3,4328
5,4328
6,4328
14,4328
15,4328
1,4330
3,4330
5,4330
6,4330
14,4330
15,4330
9,4332
9,4333
9,4334
9,4336
9,4337
9,4340
1,4341
3,4341
1,4342
3,4342
1,4343
3,4343
1,4344
3,4344
1,4345
3,4345
1,4346
3,4346
9,4348
9,4349
9,4351
9,4353
9,4354
9,4355
1,4356
3,4356
21,4356
9,4357
9,4358
1,4359
5,4359
6,4359
11,4359
1,4360
5,4360
6,4360
11,4360
9,4361
22,4361
9,4362
22,4362
9,4363
22,4363
9,4364
22,4364
1,4365
5,4365
6,4365
14,4365
15,4365
1,4366
5,4366
6,4366
14,4366
15,4366
1,4367
5,4367
6,4367
14,4367
15,4367
1,4368
5,4368
6,4368
14,4368
15,4368
1,4369
5,4369
6,4369
14,4369
15,4369
1,4371
5,4371
6,4371
14,4371
15,4371
1,4372
3,4372
5,4372
6,4372
11,4372
14,4372
15,4372
21,4372
24,4372
1,4373
3,4373
5,4373
6,4373
11,4373
14,4373
15,4373
21,4373
24,4373
1,4374
3,4374
5,4374
6,4374
11,4374
14,4374
15,4374
21,4374
24,4374
9,4375
9,4376
9,4377
9,4378
9,4379
9,4380
9,4381
9,4383
9,4384
9,4385
9,4386
22,4386
1,4387
3,4387
4,4387
8,4387
10,4387
21,4387
9,4388
9,4390
9,4391
9,4392
9,4393
9,4394
9,4395
1,4396
3,4396
15,4396
21,4396
1,4397
3,4397
15,4397
21,4397
1,4398
15,4398
9,4404
23,4404
9,4405
23,4405
9,4406
23,4406
9,4409
23,4409
9,4410
23,4411
2,4412
9,4413
9,4414
16,4415
9,4416
16,4416
2,4427
2,4428
9,4429
9,4431
9,4432
9,4433
9,4434
9,4441
9,4444
1,4447
5,4447
14,4447
15,4447
1,4450
3,4450
6,4450
22,4450
24,4450
1,4451
3,4451
6,4451
22,4451
24,4451
1,4452
3,4452
6,4452
22,4452
24,4452
1,4453
3,4453
6,4453
22,4453
24,4453
1,4454
3,4454
6,4454
22,4454
24,4454
1,4455
3,4455
6,4455
22,4455
24,4455
1,4456
3,4456
6,4456
22,4456
24,4456
1,4457
3,4457
6,4457
22,4457
24,4457
1,4458
3,4458
15,4458
1,4460
3,4460
15,4460
1,4461
3,4461
15,4461
1,4462
3,4462
15,4462
1,4463
3,4463
15,4463
1,4464
3,4464
15,4464
1,4467
3,4467
15,4467
1,4468
3,4468
15,4468
1,4471
3,4471
15,4471
1,4472
3,4472
15,4472
2,4475
1,4476
3,4476
5,4476
6,4476
11,4476
14,4476
15,4476
1,4477
3,4477
5,4477
6,4477
11,4477
14,4477
15,4477
1,4478
3,4478
5,4478
6,4478
11,4478
14,4478
15,4478
1,4479
3,4479
5,4479
6,4479
11,4479
14,4479
15,4479
1,4483
3,4483
5,4483
6,4483
11,4483
14,4483
15,4483
21,4483
24,4483
1,4484
3,4484
5,4484
6,4484
11,4484
14,4484
15,4484
21,4484
24,4484
9,4489
22,4489
1,4490
3,4490
5,4490
6,4490
11,4490
14,4490
15,4490
24,4490
1,4491
3,4491
5,4491
6,4491
11,4491
14,4491
15,4491
24,4491
1,4492
3,4492
5,4492
6,4492
11,4492
14,4492
15,4492
24,4492
1,4493
3,4493
5,4493
6,4493
11,4493
14,4493
15,4493
24,4493
9,4509
9,4510
9,4511
9,4512
9,4513
9,4514
9,4515
1,4517
3,4517
1,4519
3,4519
1,4520
3,4520
1,4521
3,4521
1,4522
3,4522
1,4524
3,4524
9,4526
9,4528
9,4530
9,4531
9,4532
9,4533
9,4534
9,4535
1,4536
1,4538
9,4539
9,4540
9,4541
9,4542
9,4543
9,4544
9,4545
9,4546
9,4547
9,4548
9,4549
9,4550
9,4551
9,4552
9,4554
9,4555
9,4557
9,4558
9,4561
9,4562
9,4563
9,4565
9,4566
9,4578
9,4579
9,4580
9,4582
9,4583
21,4584
1,4590
3,4590
5,4590
6,4590
11,4590
14,4590
15,4590
24,4590
1,4591
3,4591
5,4591
6,4591
11,4591
14,4591
15,4591
24,4591
1,4592
3,4592
5,4592
6,4592
11,4592
14,4592
15,4592
24,4592
1,4594
3,4594
5,4594
6,4594
11,4594
14,4594
15,4594
24,4594
9,4599
9,4600
9,4601
9,4602
9,4603
9,4604
9,4605
21,4606
21,4607
1,4608
3,4608
21,4608
1,4609
3,4609
21,4609
1,4610
3,4610
21,4610
1,4611
3,4611
1,4612
3,4612
1,4613
1,4614
1,4615
3,4615
9,4616
9,4617
9,4618
9,4619
9,4620
9,4621
9,4622
9,4632
1,4633
3,4633
1,4640
3,4640
5,4640
6,4640
14,4640
15,4640
1,4641
3,4641
5,4641
6,4641
14,4641
15,4641
1,4643
3,4643
5,4643
6,4643
14,4643
15,4643
1,4644
3,4644
5,4644
6,4644
14,4644
15,4644
1,4646
3,4646
5,4646
6,4646
14,4646
15,4646
9,4647
9,4649
9,4650
9,4651
9,4652
9,4653
1,4655
3,4655
1,4656
3,4656
1,4657
3,4657
1,4658
3,4658
9,4664
9,4666
9,4667
9,4668
9,4669
9,4670
1,4671
3,4671
15,4671
1,4672
3,4672
15,4672
1,4673
3,4673
15,4673
1,4674
3,4674
15,4674
9,4689
9,4690
9,4691
9,4692
9,4693
9,4694
9,4695
9,4696
9,4697
9,4698
1,4699
1,4704
9,4705
9,4707
9,4708
9,4709
9,4712
9,4713
9,4715
9,4716
9,4717
9,4718
9,4720
1,4724
3,4724
1,4726
3,4726
1,4727
3,4727
1,4730
3,4730
1,4731
3,4731
1,4735
3,4735
1,4737
3,4737
9,4741
22,4751
9,4752
9,4753
9,4754
9,4755
22,4782
22,4783
22,4784
22,4785
22,4786
22,4787
9,4789
23,4789
9,4790
23,4790
9,4792
9,4793
9,4794
9,4795
9,4796
1,4799
3,4799
21,4799
1,4800
3,4800
21,4800
1,4801
3,4801
21,4801
1,4802
3,4802
21,4802
9,4804
9,4805
9,4806
9,4807
9,4808
9,4809
9,4810
9,4811
9,4812
9,4813
1,4814
3,4814
2,4815
16,4815
1,4816
3,4816
1,4817
3,4817
1,4818
3,4818
2,4819
9,4819
16,4819
23,4819
2,4820
16,4820
9,4821
23,4821
2,4822
9,4822
16,4822
23,4822
2,4823
9,4823
16,4823
23,4823
9,4824
9,4825
9,4826
9,4827
22,4831
22,4834
22,4835
1,4836
1,4837
1,4846
3,4846
6,4846
11,4846
15,4846
24,4846
1,4847
3,4847
6,4847
11,4847
15,4847
24,4847
1,4850
3,4850
6,4850
11,4850
15,4850
24,4850
9,4853
9,4854
9,4855
9,4857
9,4858
9,4860
9,4861
9,4862
22,4863
2,4864
22,4864
1,4866
3,4866
5,4866
6,4866
11,4866
14,4866
15,4866
21,4866
24,4866
1,4868
3,4868
5,4868
6,4868
11,4868
14,4868
15,4868
21,4868
24,4868
1,4869
3,4869
5,4869
6,4869
11,4869
14,4869
15,4869
21,4869
24,4869
1,4870
3,4870
5,4870
6,4870
11,4870
14,4870
15,4870
21,4870
24,4870
1,4871
3,4871
5,4871
6,4871
11,4871
14,4871
15,4871
21,4871
24,4871
1,4872
3,4872
5,4872
6,4872
11,4872
14,4872
15,4872
21,4872
24,4872
1,4874
3,4874
5,4874
6,4874
11,4874
14,4874
15,4874
21,4874
24,4874
1,4875
3,4875
5,4875
6,4875
11,4875
14,4875
15,4875
21,4875
24,4875
1,4876
3,4876
5,4876
6,4876
11,4876
14,4876
15,4876
21,4876
24,4876
1,4879
3,4879
5,4879
6,4879
11,4879
14,4879
15,4879
21,4879
24,4879
1,4880
3,4880
5,4880
6,4880
11,4880
14,4880
15,4880
21,4880
24,4880
1,4882
3,4882
5,4882
6,4882
11,4882
14,4882
15,4882
21,4882
24,4882
1,4883
3,4883
5,4883
6,4883
11,4883
14,4883
15,4883
21,4883
24,4883
9,4884
9,4885
9,4886
9,4887
9,4888
9,4889
9,4890
9,4891
9,4892
1,4893
3,4893
5,4893
11,4893
14,4893
15,4893
1,4894
3,4894
5,4894
11,4894
14,4894
15,4894
1,4895
3,4895
5,4895
11,4895
14,4895
15,4895
1,4896
3,4896
5,4896
11,4896
14,4896
15,4896
1,4897
3,4897
5,4897
11,4897
14,4897
15,4897
1,4898
3,4898
5,4898
11,4898
14,4898
15,4898
1,4899
3,4899
5,4899
11,4899
14,4899
15,4899
1,4900
3,4900
5,4900
11,4900
14,4900
15,4900
1,4901
3,4901
5,4901
11,4901
14,4901
15,4901
9,4902
9,4903
9,4904
9,4905
1,4908
2,4908
3,4908
6,4908
11,4908
15,4908
16,4908
21,4908
24,4908
1,4909
2,4909
3,4909
6,4909
11,4909
16,4909
21,4909
24,4909
1,4912
2,4912
3,4912
6,4912
11,4912
16,4912
21,4912
24,4912
9,4926
9,4947
9,4948
9,4949
9,4950
9,4951
9,4954
9,4955
9,4957
9,4958
9,4959
9,4960
9,4961
9,4962
9,4964
9,4965
9,4967
9,4968
9,4969
9,4970
1,4971
9,4971
1,4972
1,4973
9,4973
9,4974
9,4975
9,4976
9,4977
9,4978
9,4980
9,4981
9,4983
9,4984
9,4985
9,4987
9,4989
9,4990
9,4992
9,4994
9,4995
9,4996
1,4997
3,4997
5,4997
6,4997
14,4997
15,4997
1,4999
3,4999
5,4999
6,4999
14,4999
15,4999
1,5000
3,5000
5,5000
6,5000
14,5000
15,5000
1,5001
3,5001
5,5001
6,5001
14,5001
15,5001
1,5007
3,5007
5,5007
6,5007
14,5007
15,5007
9,5013
9,5014
1,5015
3,5015
1,5016
3,5016
1,5017
3,5017
1,5019
3,5019
1,5020
3,5020
1,5024
3,5024
1,5025
2,5025
3,5025
5,5025
