sector_id,set_id
6,5025
11,5025
14,5025
15,5025
24,5025
1,5028
2,5028
3,5028
5,5028
6,5028
11,5028
14,5028
15,5028
24,5028
1,5032
2,5032
3,5032
5,5032
6,5032
11,5032
14,5032
15,5032
24,5032
1,5033
2,5033
3,5033
5,5033
6,5033
11,5033
14,5033
15,5033
24,5033
1,5034
2,5034
3,5034
5,5034
6,5034
11,5034
14,5034
15,5034
24,5034
9,5037
9,5038
1,5039
9,5040
22,5040
9,5042
22,5042
1,5049
3,5049
5,5049
6,5049
14,5049
15,5049
1,5050
3,5050
5,5050
6,5050
14,5050
15,5050
1,5051
3,5051
5,5051
6,5051
14,5051
15,5051
1,5052
3,5052
5,5052
6,5052
14,5052
15,5052
9,5053
1,5055
3,5055
5,5055
6,5055
14,5055
15,5055
24,5055
1,5056
3,5056
5,5056
6,5056
14,5056
15,5056
24,5056
1,5057
3,5057
5,5057
6,5057
14,5057
15,5057
24,5057
1,5058
3,5058
5,5058
6,5058
14,5058
15,5058
24,5058
1,5059
3,5059
5,5059
6,5059
14,5059
15,5059
24,5059
1,5060
3,5060
5,5060
6,5060
14,5060
15,5060
24,5060
1,5061
3,5061
5,5061
6,5061
14,5061
15,5061
24,5061
1,5062
3,5062
5,5062
6,5062
14,5062
15,5062
24,5062
1,5063
3,5063
5,5063
6,5063
14,5063
15,5063
24,5063
1,5064
3,5064
5,5064
6,5064
14,5064
15,5064
24,5064
1,5065
3,5065
5,5065
6,5065
14,5065
15,5065
24,5065
1,5066
3,5066
5,5066
6,5066
14,5066
15,5066
24,5066
1,5067
3,5067
5,5067
6,5067
14,5067
15,5067
24,5067
1,5068
3,5068
1,5069
3,5069
1,5070
3,5070
1,5071
3,5071
1,5072
3,5072
1,5073
3,5073
1,5074
3,5074
6,5074
21,5074
5,5075
11,5075
14,5075
15,5075
17,5075
22,5075
24,5075
1,5076
3,5076
6,5076
5,5077
11,5077
14,5077
15,5077
24,5077
1,5078
3,5078
6,5078
21,5078
22,5078
5,5079
11,5079
14,5079
15,5079
17,5079
24,5079
9,5081
9,5085
9,5086
1,5095
5,5095
9,5096
9,5097
9,5098
9,5099
9,5100
9,5101
9,5102
1,5103
3,5103
5,5103
1,5104
3,5104
5,5104
1,5105
3,5105
5,5105
1,5106
3,5106
5,5106
1,5107
3,5107
5,5107
1,5109
3,5109
5,5109
1,5110
3,5110
5,5110
1,5111
3,5111
5,5111
1,5112
3,5112
5,5112
9,5113
1,5130
5,5130
6,5130
9,5130
14,5130
15,5130
1,5131
5,5131
6,5131
9,5131
14,5131
15,5131
9,5132
9,5133
9,5134
1,5137
1,5139
9,5141
1,5143
3,5143
5,5143
6,5143
11,5143
14,5143
15,5143
21,5143
22,5143
24,5143
1,5144
3,5144
5,5144
6,5144
11,5144
14,5144
15,5144
21,5144
22,5144
24,5144
1,5145
3,5145
5,5145
6,5145
11,5145
14,5145
15,5145
21,5145
22,5145
24,5145
9,5146
22,5146
22,5147
22,5148
22,5149
22,5150
22,5151
22,5152
1,5153
3,5153
21,5153
9,5154
9,5155
9,5156
9,5157
9,5158
9,5159
9,5160
9,5161
9,5162
1,5163
3,5163
15,5163
21,5163
1,5164
3,5164
15,5164
21,5164
1,5166
3,5166
15,5166
21,5166
9,5167
9,5168
9,5169
9,5172
9,5173
9,5174
1,5175
1,5178
3,5178
15,5178
1,5179
3,5179
15,5179
1,5181
3,5181
21,5181
22,5181
5,5182
6,5182
11,5182
14,5182
15,5182
24,5182
9,5183
22,5183
9,5200
23,5200
9,5201
23,5201
9,5202
23,5202
9,5204
23,5204
9,5206
9,5207
22,5207
23,5207
21,5208
9,5209
1,5210
1,5211
21,5212
9,5213
9,5214
9,5215
9,5216
9,5217
9,5218
1,5219
9,5220
1,5221
1,5222
9,5223
9,5225
9,5226
9,5227
1,5229
1,5230
1,5231
1,5232
2,5232
3,5232
6,5232
11,5232
15,5232
16,5232
21,5232
24,5232
1,5233
6,5233
9,5233
15,5233
9,5241
9,5243
9,5244
9,5245
9,5246
22,5247
22,5248
1,5249
5,5249
6,5249
14,5249
15,5249
1,5250
5,5250
6,5250
14,5250
15,5250
1,5251
5,5251
6,5251
14,5251
15,5251
1,5254
6,5254
1,5258
3,5258
15,5258
1,5259
3,5259
15,5259
1,5260
3,5260
15,5260
1,5261
3,5261
15,5261
1,5262
3,5262
15,5262
1,5263
3,5263
15,5263
1,5264
3,5264
15,5264
1,5265
3,5265
15,5265
1,5266
3,5266
15,5266
1,5267
3,5267
15,5267
1,5268
3,5268
21,5268
23,5270
9,5271
9,5272
9,5273
9,5278
9,5279
9,5280
9,5281
9,5284
9,5288
9,5289
9,5292
9,5293
9,5294
9,5295
9,5306
9,5307
9,5308
9,5310
9,5311
9,5313
9,5315
9,5316
9,5317
9,5318
9,5319
9,5320
9,5321
9,5322
9,5323
9,5324
9,5325
9,5326
9,5327
9,5329
9,5330
9,5333
9,5334
9,5335
9,5336
9,5337
9,5338
9,5340
9,5341
9,5342
9,5344
9,5345
9,5346
9,5347
9,5348
9,5349
9,5350
9,5351
9,5352
9,5353
9,5354
9,5355
9,5356
9,5357
9,5358
22,5358
23,5358
9,5359
22,5359
23,5359
1,5360
9,5362
9,5363
22,5363
23,5363
9,5364
22,5364
23,5364
1,5365
3,5365
5,5365
6,5365
11,5365
14,5365
15,5365
24,5365
1,5366
3,5366
15,5366
21,5366
1,5368
3,5368
15,5368
21,5368
1,5369
3,5369
15,5369
21,5369
1,5370
3,5370
15,5370
21,5370
1,5371
3,5371
15,5371
21,5371
1,5379
3,5379
1,5380
3,5380
1,5382
3,5382
9,5384
9,5385
9,5386
9,5387
9,5389
1,5391
3,5391
5,5391
6,5391
14,5391
15,5391
21,5391
1,5392
3,5392
5,5392
6,5392
14,5392
15,5392
21,5392
1,5393
3,5393
5,5393
6,5393
14,5393
15,5393
21,5393
1,5394
3,5394
5,5394
6,5394
14,5394
15,5394
21,5394
1,5395
3,5395
5,5395
6,5395
14,5395
15,5395
21,5395
1,5396
3,5396
5,5396
6,5396
14,5396
15,5396
21,5396
22,5400
22,5401
22,5403
1,5408
3,5408
15,5408
21,5408
1,5409
3,5409
15,5409
21,5409
1,5410
3,5410
15,5410
21,5410
9,5414
9,5415
9,5416
1,5418
3,5418
15,5418
1,5419
3,5419
15,5419
1,5420
3,5420
15,5420
1,5421
3,5421
15,5421
1,5422
3,5422
15,5422
9,5424
9,5425
9,5426
22,5426
9,5427
22,5427
9,5428
22,5428
9,5429
22,5429
9,5430
22,5430
9,5431
22,5431
9,5432
22,5432
9,5433
22,5433
1,5434
3,5434
9,5435
9,5436
9,5437
9,5455
9,5456
9,5457
9,5458
1,5459
3,5459
15,5459
1,5460
3,5460
15,5460
1,5461
3,5461
15,5461
1,5462
3,5462
15,5462
1,5463
3,5463
15,5463
1,5464
3,5464
15,5464
1,5465
3,5465
15,5465
1,5466
3,5466
15,5466
1,5467
3,5467
15,5467
1,5471
3,5471
15,5471
1,5472
3,5472
15,5472
9,5515
9,5516
9,5517
9,5518
9,5519
9,5520
9,5521
1,5522
3,5522
15,5522
1,5523
3,5523
15,5523
1,5524
3,5524
15,5524
1,5525
3,5525
15,5525
1,5526
3,5526
15,5526
1,5527
3,5527
15,5527
1,5529
3,5529
15,5529
1,5530
3,5530
1,5531
3,5531
9,5534
9,5535
9,5537
9,5538
9,5539
9,5540
9,5541
9,5542
9,5543
9,5545
9,5547
9,5548
9,5550
9,5551
9,5552
1,5555
1,5556
1,5558
3,5558
15,5558
1,5559
3,5559
15,5559
2,5560
9,5560
2,5561
9,5561
1,5562
3,5562
1,5563
3,5563
1,5564
3,5564
1,5565
3,5565
1,5566
3,5566
1,5567
3,5567
1,5568
3,5568
1,5569
3,5569
1,5570
3,5570
1,5571
3,5571
1,5572
3,5572
1,5573
3,5573
1,5574
3,5574
1,5575
3,5575
1,5576
3,5576
9,5577
9,5579
9,5580
1,5581
1,5582
1,5583
9,5584
9,5585
9,5586
9,5587
9,5588
9,5589
9,5590
9,5591
9,5592
9,5593
9,5594
9,5595
9,5596
9,5597
9,5598
1,5599
3,5599
1,5600
3,5600
1,5601
3,5601
1,5602
3,5602
1,5603
3,5603
1,5604
3,5604
1,5605
3,5605
1,5606
3,5606
1,5607
3,5607
1,5608
3,5608
1,5609
3,5609
1,5610
3,5610
1,5611
3,5611
9,5613
23,5613
9,5614
23,5614
9,5622
1,5624
5,5624
6,5624
11,5624
14,5624
15,5624
22,5624
24,5624
5,5625
6,5625
14,5625
15,5625
22,5625
1,5626
22,5626
23,5627
23,5628
1,5629
22,5629
5,5630
6,5630
11,5630
14,5630
15,5630
22,5631
1,5632
3,5632
5,5632
6,5632
11,5632
14,5632
15,5632
22,5632
24,5632
1,5633
3,5633
9,5633
6,5634
24,5634
9,5635
1,5638
3,5638
5,5638
6,5638
11,5638
14,5638
15,5638
16,5638
21,5638
9,5639
9,5640
9,5642
9,5643
9,5644
9,5648
9,5649
9,5650
9,5651
9,5652
9,5653
9,5654
22,5654
1,5656
1,5657
3,5657
5,5657
6,5657
11,5657
14,5657
15,5657
21,5657
22,5657
24,5657
1,5658
3,5658
5,5658
6,5658
11,5658
14,5658
15,5658
21,5658
22,5658
24,5658
1,5659
3,5659
5,5659
6,5659
11,5659
14,5659
15,5659
21,5659
22,5659
24,5659
21,5660
23,5661
1,5662
3,5662
5,5663
6,5663
11,5663
14,5663
15,5663
24,5663
9,5664
23,5664
9,5665
23,5665
9,5668
23,5668
9,5673
9,5674
9,5675
9,5676
9,5677
9,5678
1,5679
3,5679
15,5679
1,5680
3,5680
15,5680
9,5682
9,5683
9,5684
9,5685
1,5686
3,5686
15,5686
1,5687
3,5687
15,5687
1,5688
3,5688
15,5688
1,5690
3,5690
15,5690
1,5691
3,5691
15,5691
1,5694
3,5694
15,5694
1,5695
3,5695
15,5695
9,5698
9,5699
9,5700
9,5701
9,5702
9,5703
9,5704
9,5705
9,5706
22,5706
9,5707
22,5707
9,5708
22,5708
9,5709
22,5709
9,5712
9,5715
9,5716
22,5716
9,5717
22,5717
9,5718
22,5718
9,5719
22,5719
9,5720
22,5720
9,5721
22,5721
9,5722
22,5722
1,5723
2,5723
3,5723
6,5723
11,5723
15,5723
16,5723
21,5723
24,5723
1,5726
15,5726
9,5728
9,5730
9,5731
9,5732
9,5733
9,5735
9,5736
16,5737
9,5740
9,5741
9,5742
9,5743
9,5744
9,5745
9,5747
9,5748
1,5749
9,5749
15,5749
9,5750
9,5751
9,5752
9,5753
9,5754
9,5755
9,5756
9,5757
1,5760
1,5761
1,5763
1,5764
3,5765
21,5766
9,5767
22,5767
9,5768
9,5769
9,5770
9,5771
1,5772
1,5773
1,5774
9,5775
9,5776
9,5777
9,5778
22,5778
23,5778
9,5779
22,5779
23,5779
9,5780
22,5780
23,5780
9,5781
22,5781
23,5781
1,5783
3,5783
22,5783
24,5783
9,5784
9,5786
9,5787
9,5788
22,5788
1,5789
3,5789
15,5789
9,5790
22,5790
9,5794
9,5795
9,5796
9,5797
9,5798
9,5799
9,5801
9,5802
9,5803
9,5804
9,5805
9,5806
9,5807
9,5808
9,5809
9,5810
9,5811
23,5812
23,5813
9,5815
9,5816
9,5821
9,5823
9,5824
9,5825
9,5826
2,5828
9,5828
16,5828
1,5829
1,5830
3,5830
9,5831
9,5832
1,5833
9,5833
15,5833
1,5834
3,5834
9,5834
15,5834
9,5835
9,5836
2,5837
1,5838
3,5838
1,5839
3,5839
1,5840
3,5840
9,5841
9,5842
1,5843
9,5843
9,5844
23,5845
9,5846
9,5847
9,5848
9,5849
9,5850
9,5851
9,5852
9,5853
9,5854
9,5855
9,5856
9,5857
9,5858
9,5859
9,5860
9,5861
9,5862
1,5863
3,5863
16,5863
1,5864
3,5864
16,5864
1,5865
3,5865
9,5866
9,5868
9,5869
16,5869
9,5870
16,5870
9,5871
16,5871
9,5872
9,5873
23,5873
9,5874
23,5874
9,5875
23,5875
9,5876
23,5876
9,5877
23,5877
9,5878
23,5878
9,5879
23,5879
9,5880
23,5880
1,5881
3,5881
1,5882
3,5882
9,5883
9,5884
9,5885
9,5886
22,5886
23,5886
9,5887
22,5887
23,5887
9,5888
22,5888
23,5888
9,5889
22,5889
9,5891
22,5891
9,5893
22,5893
9,5895
22,5895
9,5897
1,5898
1,5899
3,5899
15,5899
9,5900
9,5901
1,5902
3,5902
15,5902
1,5903
3,5903
15,5903
1,5904
3,5904
15,5904
9,5907
1,5908
3,5908
5,5908
11,5908
14,5908
15,5908
9,5909
6,5910
9,5912
9,5913
9,5914
9,5915
9,5916
22,5917
9,5918
16,5918
22,5918
9,5919
16,5919
22,5919
9,5920
16,5920
22,5920
9,5921
9,5922
9,5923
9,5924
9,5925
9,5926
9,5927
9,5928
9,5929
9,5930
9,5931
9,5932
9,5933
9,5934
9,5935
9,5936
9,5939
9,5940
9,5941
1,5942
1,5943
15,5943
1,5944
15,5944
9,5945
9,5946
1,5947
2,5947
3,5947
15,5947
21,5947
9,5948
22,5948
9,5949
9,5955
9,5956
9,5958
9,5961
9,5964
1,5965
3,5965
21,5965
1,5966
3,5966
21,5966
1,5967
3,5967
21,5967
1,5968
3,5968
21,5968
1,5969
9,5973
9,5974
3,5975
21,5975
9,5976
9,5977
1,5978
1,5982
1,5983
9,5985
9,5986
1,5988
9,5989
9,5990
9,5991
1,5992
3,5992
5,5992
6,5992
11,5992
14,5992
15,5992
21,5992
24,5992
1,5993
3,5993
5,5993
6,5993
11,5993
14,5993
15,5993
21,5993
24,5993
1,5994
3,5994
5,5994
6,5994
11,5994
14,5994
15,5994
21,5994
24,5994
1,5995
3,5995
5,5995
6,5995
11,5995
14,5995
15,5995
21,5995
24,5995
9,5996
9,5997
9,5998
9,5999
9,6000
9,6001
9,6002
9,6003
9,6004
9,6005
22,6005
9,6006
22,6006
9,6007
22,6007
9,6008
22,6008
9,6009
22,6009
9,6011
9,6012
1,6013
3,6013
15,6013
1,6014
3,6014
15,6014
1,6015
3,6015
15,6015
1,6016
3,6016
15,6016
1,6017
3,6017
15,6017
1,6018
3,6018
15,6018
2,6019
9,6019
16,6019
1,6020
3,6020
1,6021
3,6021
1,6022
3,6022
1,6023
3,6023
1,6024
3,6024
1,6025
3,6025
1,6026
3,6026
1,6027
3,6027
9,6028
1,6029
3,6030
3,6031
2,6032
9,6032
22,6032
2,6034
9,6034
22,6034
2,6035
9,6035
22,6035
2,6037
9,6037
22,6037
22,6038
9,6039
23,6039
9,6040
23,6040
9,6041
23,6041
1,6042
9,6042
9,6043
9,6044
9,6045
9,6046
9,6047
9,6048
9,6049
22,6049
9,6050
22,6050
9,6051
22,6051
9,6052
22,6052
9,6053
22,6053
9,6054
9,6055
9,6056
9,6057
9,6058
9,6059
16,6059
9,6060
9,6061
9,6062
23,6062
9,6063
23,6063
22,6064
9,6065
9,6066
9,6067
9,6068
9,6069
1,6070
3,6070
6,6070
15,6070
9,6071
22,6072
23,6072
9,6073
9,6074
9,6075
9,6076
9,6077
9,6078
9,6079
9,6080
9,6081
1,6082
6,6082
1,6083
6,6083
1,6084
6,6084
9,6085
9,6086
1,6088
2,6088
3,6088
5,6088
6,6088
11,6088
14,6088
15,6088
9,6089
23,6089
9,6090
9,6091
9,6092
9,6093
9,6094
9,6095
9,6096
9,6097
9,6098
9,6099
9,6100
1,6101
3,6101
6,6101
11,6101
21,6101
24,6101
1,6102
3,6102
6,6102
11,6102
21,6102
24,6102
1,6103
3,6103
6,6103
11,6103
21,6103
24,6103
1,6104
3,6104
5,6104
6,6104
14,6104
17,6104
24,6104
9,6105
9,6106
1,6107
1,6108
1,6109
1,6110
1,6111
1,6112
9,6113
1,6114
2,6114
3,6114
6,6114
22,6114
1,6115
2,6115
3,6115
6,6115
22,6115
9,6116
1,6117
1,6118
1,6119
21,6120
1,6121
9,6122
9,6123
9,6124
1,6125
5,6125
6,6125
14,6125
15,6125
1,6126
5,6126
6,6126
14,6126
15,6126
9,6127
9,6130
22,6130
1,6131
3,6131
21,6131
23,6132
1,6133
5,6133
6,6133
14,6133
15,6133
1,6134
5,6134
6,6134
14,6134
15,6134
9,6135
9,6136
9,6137
1,6138
9,6138
1,6139
3,6139
5,6140
6,6140
1,6141
3,6141
1,6142
3,6142
9,6143
22,6144
1,6145
3,6145
21,6145
9,6146
9,6147
1,6148
3,6148
11,6148
21,6148
1,6149
3,6149
11,6149
21,6149
21,6150
1,6151
3,6151
11,6151
21,6151
9,6152
9,6153
9,6154
9,6155
9,6156
9,6157
9,6158
9,6159
9,6160
9,6161
9,6162
9,6163
9,6164
9,6165
9,6166
9,6167
9,6168
2,6169
2,6170
2,6171
2,6172
2,6173
2,6174
1,6175
1,6176
9,6177
9,6178
9,6179
22,6179
23,6179
9,6180
22,6181
9,6182
22,6182
23,6182
2,6183
9,6183
1,6184
3,6184
11,6184
15,6184
1,6185
3,6185
11,6185
15,6185
9,6186
9,6187
9,6188
9,6189
9,6190
9,6191
1,6192
2,6192
3,6192
15,6192
24,6192
1,6193
3,6193
15,6193
1,6194
3,6194
15,6194
1,6195
3,6195
1,6196
3,6196
9,6197
22,6197
9,6198
23,6198
9,6199
23,6199
9,6200
23,6200
9,6201
23,6201
9,6202
23,6202
1,6203
3,6203
5,6203
6,6203
11,6203
14,6203
15,6203
22,6203
24,6203
1,6204
3,6204
5,6204
6,6204
11,6204
14,6204
15,6204
22,6204
24,6204
9,6205
22,6205
23,6205
9,6206
22,6206
23,6206
9,6207
22,6207
23,6207
9,6208
22,6208
23,6208
1,6209
2,6209
3,6209
5,6209
6,6209
11,6209
15,6209
24,6209
9,6210
23,6210
9,6211
9,6212
1,6213
3,6213
5,6213
6,6213
11,6213
14,6213
15,6213
17,6213
24,6213
1,6214
3,6214
5,6214
6,6214
11,6214
14,6214
15,6214
17,6214
24,6214
1,6215
3,6215
5,6215
6,6215
11,6215
14,6215
15,6215
17,6215
24,6215
1,6216
3,6216
5,6216
6,6216
11,6216
14,6216
15,6216
17,6216
24,6216
1,6217
3,6217
5,6217
6,6217
11,6217
14,6217
15,6217
17,6217
24,6217
1,6218
3,6218
5,6218
6,6218
11,6218
14,6218
15,6218
17,6218
24,6218
1,6219
3,6219
5,6219
6,6219
11,6219
14,6219
15,6219
17,6219
24,6219
1,6220
3,6220
5,6220
6,6220
11,6220
14,6220
15,6220
17,6220
24,6220
1,6221
3,6221
5,6221
6,6221
11,6221
14,6221
15,6221
17,6221
24,6221
9,6222
9,6223
9,6224
23,6225
9,6226
9,6227
9,6228
9,6229
9,6230
9,6231
9,6232
9,6233
9,6234
3,6235
9,6236
22,6237
1,6238
3,6238
2,6239
9,6239
16,6239
2,6240
9,6240
16,6240
1,6241
1,6242
9,6243
9,6244
1,6245
1,6246
1,6247
3,6247
9,6247
15,6247
21,6247
9,6248
1,6249
9,6249
1,6250
9,6250
1,6251
9,6251
1,6252
1,6253
23,6254
9,6255
1,6256
1,6257
1,6258
9,6259
1,6260
9,6261
9,6262
9,6263
9,6264
9,6265
1,6266
1,6267
1,6268
1,6269
1,6270
1,6271
1,6272
1,6273
1,6274
1,6275
1,6276
1,6277
1,6278
3,6278
1,6279
3,6279
1,6280
3,6280
5,6280
6,6280
14,6280
15,6280
1,6281
3,6281
5,6281
6,6281
14,6281
15,6281
9,6282
9,6283
1,6284
3,6284
1,6285
3,6285
5,6285
6,6285
14,6285
15,6285
21,6285
1,6286
3,6286
5,6286
6,6286
14,6286
15,6286
21,6286
1,6287
3,6287
15,6287
9,6288
9,6289
9,6290
9,6291
9,6292
1,6293
3,6293
5,6293
6,6293
14,6293
15,6293
1,6294
3,6294
5,6294
6,6294
14,6294
15,6294
16,6295
16,6296
16,6297
9,6298
9,6299
1,6300
1,6301
1,6302
1,6303
1,6304
1,6305
1,6306
1,6307
1,6308
1,6309
3,6309
5,6309
6,6309
14,6309
15,6309
9,6310
9,6311
1,6312
3,6312
15,6312
1,6313
3,6313
15,6313
1,6314
3,6314
5,6314
6,6314
14,6314
15,6314
1,6315
3,6315
5,6315
6,6315
14,6315
15,6315
9,6316
1,6317
3,6317
5,6317
6,6317
14,6317
15,6317
1,6318
3,6318
5,6318
6,6318
14,6318
15,6318
9,6319
1,6320
3,6320
15,6320
9,6321
9,6322
9,6323
1,6324
1,6325
1,6326
1,6327
1,6328
1,6329
1,6330
16,6331
1,6332
16,6333
16,6334
9,6335
1,6336
3,6336
15,6336
21,6336
9,6337
9,6338
1,6339
3,6339
15,6339
21,6339
1,6340
3,6340
15,6340
21,6340
1,6341
3,6341
15,6341
21,6341
1,6342
3,6342
15,6342
21,6342
1,6343
3,6343
15,6343
21,6343
9,6344
22,6345
1,6346
3,6346
6,6346
6,6347
23,6347
6,6348
23,6348
9,6349
9,6350
2,6351
9,6351
2,6352
9,6352
2,6353
9,6353
9,6354
9,6355
9,6356
9,6357
9,6358
9,6359
9,6360
9,6361
9,6362
9,6363
9,6364
9,6365
1,6366
22,6366
1,6367
22,6367
1,6368
1,6369
1,6370
22,6370
1,6371
2,6371
6,6371
11,6371
15,6371
21,6371
24,6371
1,6372
2,6372
6,6372
11,6372
15,6372
21,6372
24,6372
1,6373
2,6373
6,6373
11,6373
15,6373
21,6373
24,6373
9,6374
9,6375
9,6376
1,6377
2,6377
3,6377
5,6377
11,6377
14,6377
15,6377
17,6377
24,6377
1,6378
2,6378
3,6378
5,6378
11,6378
14,6378
15,6378
17,6378
24,6378
9,6379
9,6380
9,6381
9,6382
1,6383
3,6383
1,6384
3,6384
1,6385
3,6385
1,6386
3,6386
1,6387
3,6387
1,6388
3,6388
1,6389
3,6389
1,6390
3,6390
1,6391
3,6391
1,6392
3,6392
9,6393
1,6394
3,6394
15,6394
21,6395
1,6396
3,6396
6,6396
15,6396
1,6397
3,6397
6,6397
15,6397
1,6398
3,6398
6,6398
15,6398
1,6399
3,6399
6,6399
15,6399
1,6400
1,6401
1,6402
1,6403
9,6404
9,6405
9,6406
9,6407
9,6408
9,6409
1,6411
1,6412
9,6413
9,6414
9,6415
1,6416
3,6416
5,6416
11,6416
14,6416
15,6416
5,6417
11,6417
14,6417
15,6417
9,6418
9,6419
9,6420
1,6421
1,6422
1,6423
1,6424
1,6425
1,6426
1,6427
1,6428
1,6429
1,6430
1,6431
1,6432
16,6433
1,6434
1,6435
1,6436
9,6437
23,6437
1,6438
1,6439
1,6440
1,6441
1,6442
1,6443
1,6444
1,6445
1,6446
1,6447
21,6448
1,6449
1,6450
9,6451
9,6452
9,6453
9,6454
9,6455
9,6456
9,6457
23,6458
9,6459
9,6460
9,6461
9,6462
9,6463
9,6464
9,6465
9,6466
9,6467
9,6468
2,6470
2,6471
2,6472
2,6473
2,6474
2,6475
2,6476
1,6477
1,6478
1,6479
1,6480
9,6481
22,6481
23,6481
9,6482
9,6483
9,6484
9,6485
9,6486
9,6487
9,6488
9,6489
9,6490
9,6491
9,6492
9,6493
9,6494
9,6495
2,6496
2,6497
2,6498
2,6499
1,6500
1,6501
1,6502
1,6503
1,6504
1,6505
1,6506
1,6507
1,6508
1,6509
1,6510
1,6511
1,6512
9,6513
9,6514
1,6515
1,6516
1,6517
1,6518
1,6519
9,6520
22,6520
23,6520
1,6521
1,6522
1,6523
1,6524
1,6525
9,6526
9,6527
9,6528
23,6529
23,6530
23,6531
9,6532
1,6533
21,6534
1,6535
1,6536
1,6537
1,6538
1,6539
1,6540
1,6541
21,6542
1,6543
1,6544
1,6545
1,6546
1,6547
1,6548
1,6549
1,6550
1,6551
21,6552
1,6553
1,6554
1,6555
1,6556
9,6557
9,6558
1,6559
1,6560
1,6561
1,6562
1,6563
1,6564
1,6565
1,6566
1,6567
1,6568
1,6569
9,6570
1,6571
3,6571
15,6571
1,6572
3,6572
15,6572
1,6573
3,6573
15,6573
1,6574
3,6574
15,6574
1,6575
3,6575
15,6575
1,6576
3,6576
15,6576
9,6577
9,6578
9,6579
9,6580
9,6581
1,6582
1,6583
1,6584
1,6585
9,6586
9,6587
1,6588
3,6588
15,6588
9,6589
9,6590
9,6591
9,6592
9,6593
9,6594
9,6595
9,6596
9,6597
9,6598
9,6599
9,6600
9,6601
2,6602
9,6602
22,6602
2,6603
9,6603
22,6603
2,6604
9,6604
22,6604
1,6605
5,6605
6,6605
14,6605
15,6605
1,6606
5,6606
6,6606
14,6606
15,6606
1,6607
3,6607
22,6607
1,6608
3,6608
22,6608
1,6609
1,6610
1,6611
1,6612
1,6613
9,6614
9,6615
1,6616
1,6617
1,6618
1,6619
1,6620
9,6621
9,6622
9,6623
1,6624
15,6624
1,6625
15,6625
1,6626
15,6626
9,6627
9,6628
9,6629
9,6630
1,6631
3,6631
15,6631
9,6632
22,6632
9,6633
9,6634
9,6635
9,6636
9,6637
1,6638
9,6639
9,6640
9,6641
9,6642
9,6643
9,6644
9,6645
9,6646
9,6647
9,6648
1,6649
1,6650
1,6651
1,6652
1,6653
1,6654
2,6655
9,6655
16,6655
1,6656
3,6656
1,6657
3,6657
1,6658
3,6658
1,6659
3,6659
9,6660
9,6661
9,6662
22,6663
1,6664
9,6664
9,6665
9,6666
9,6667
3,6668
1,6669
3,6669
1,6670
3,6670
1,6671
3,6671
1,6672
3,6672
9,6673
2,6674
9,6674
1,6675
3,6675
21,6675
1,6676
3,6676
21,6676
1,6677
3,6677
15,6677
9,6678
1,6679
9,6680
9,6681
9,6682
9,6683
9,6684
9,6685
9,6686
9,6687
9,6688
9,6689
9,6690
2,6691
2,6692
2,6693
9,6694
9,6695
1,6696
1,6697
1,6698
1,6699
9,6700
9,6701
1,6702
3,6702
15,6702
1,6703
3,6703
15,6703
1,6704
3,6704
15,6704
9,6705
9,6706
1,6709
3,6709
9,6710
9,6711
9,6712
9,6713
9,6714
9,6715
9,6716
9,6717
9,6718
9,6719
9,6720
9,6721
9,6722
9,6723
9,6724
1,6725
9,6725
15,6725
1,6726
9,6726
15,6726
9,6729
9,6730
9,6731
9,6732
9,6733
9,6734
9,6735
9,6736
2,6737
16,6737
9,6738
9,6739
9,6740
23,6740
9,6741
23,6741
1,6742
1,6743
1,6744
1,6745
1,6746
1,6747
1,6748
1,6749
1,6750
1,6751
1,6752
1,6753
9,6754
1,6755
3,6755
4,6755
10,6755
21,6755
2,6756
9,6756
22,6756
21,6757
2,6758
2,6759
2,6760
1,6761
9,6761
15,6761
21,6761
9,6762
9,6763
22,6763
